Stock,Date,Close
AAPL,12-12-2022,$144.49
AAPL,12-09-2022,$142.16
AAPL,12-08-2022,$142.65
AAPL,12-07-2022,$140.94
AAPL,12-06-2022,$142.91
AAPL,12-05-2022,$146.63
AAPL,12-02-2022,$147.81
AAPL,12-01-2022,$148.31
AAPL,11-30-2022,$148.03
AAPL,11-29-2022,$141.17
AAPL,11-28-2022,$144.22
AAPL,11-25-2022,$148.11
AAPL,11-23-2022,$151.07
AAPL,11-22-2022,$150.18
AAPL,11-21-2022,$148.01
AAPL,11-18-2022,$151.29
AAPL,11-17-2022,$150.72
AAPL,11-16-2022,$148.79
AAPL,11-15-2022,$150.04
AAPL,11-14-2022,$148.28
AAPL,11-11-2022,$149.70
AAPL,11-10-2022,$146.87
AAPL,11-09-2022,$134.87
AAPL,11-08-2022,$139.50
AAPL,11-07-2022,$138.92
AAPL,11-04-2022,$138.38
AAPL,11-03-2022,$138.88
AAPL,11-02-2022,$145.03
AAPL,11-01-2022,$150.65
AAPL,10-31-2022,$153.34
AAPL,10-28-2022,$155.74
AAPL,10-27-2022,$144.80
AAPL,10-26-2022,$149.35
AAPL,10-25-2022,$152.34
AAPL,10-24-2022,$149.45
AAPL,10-21-2022,$147.27
AAPL,10-20-2022,$143.39
AAPL,10-19-2022,$143.86
AAPL,10-18-2022,$143.75
AAPL,10-17-2022,$142.41
AAPL,10-14-2022,$138.38
AAPL,10-13-2022,$142.99
AAPL,10-12-2022,$138.34
AAPL,10-11-2022,$138.98
AAPL,10-10-2022,$140.42
AAPL,10-07-2022,$140.09
AAPL,10-06-2022,$145.43
AAPL,10-05-2022,$146.40
AAPL,10-04-2022,$146.10
AAPL,10-03-2022,$142.45
AAPL,09-30-2022,$138.20
AAPL,09-29-2022,$142.48
AAPL,09-28-2022,$149.84
AAPL,09-27-2022,$151.76
AAPL,09-26-2022,$150.77
AAPL,09-23-2022,$150.43
AAPL,09-22-2022,$152.74
AAPL,09-21-2022,$153.72
AAPL,09-20-2022,$156.90
AAPL,09-19-2022,$154.48
AAPL,09-16-2022,$150.70
AAPL,09-15-2022,$152.37
AAPL,09-14-2022,$155.31
AAPL,09-13-2022,$153.84
AAPL,09-12-2022,$163.43
AAPL,09-09-2022,$157.37
AAPL,09-08-2022,$154.46
AAPL,09-07-2022,$155.96
AAPL,09-06-2022,$154.53
AAPL,09-02-2022,$155.81
AAPL,09-01-2022,$157.96
AAPL,08-31-2022,$157.22
AAPL,08-30-2022,$158.91
AAPL,08-29-2022,$161.38
AAPL,08-26-2022,$163.62
AAPL,08-25-2022,$170.03
AAPL,08-24-2022,$167.53
AAPL,08-23-2022,$167.23
AAPL,08-22-2022,$167.57
AAPL,08-19-2022,$171.52
AAPL,08-18-2022,$174.15
AAPL,08-17-2022,$174.55
AAPL,08-16-2022,$173.03
AAPL,08-15-2022,$173.19
AAPL,08-12-2022,$172.10
AAPL,08-11-2022,$168.49
AAPL,08-10-2022,$169.24
AAPL,08-09-2022,$164.92
AAPL,08-08-2022,$164.87
AAPL,08-05-2022,$165.35
AAPL,08-04-2022,$165.81
AAPL,08-03-2022,$166.13
AAPL,08-02-2022,$160.01
AAPL,08-01-2022,$161.51
AAPL,07-29-2022,$162.51
AAPL,07-28-2022,$157.35
AAPL,07-27-2022,$156.79
AAPL,07-26-2022,$151.60
AAPL,07-25-2022,$152.95
AAPL,07-22-2022,$154.09
AAPL,07-21-2022,$155.35
AAPL,07-20-2022,$153.04
AAPL,07-19-2022,$151.00
AAPL,07-18-2022,$147.07
AAPL,07-15-2022,$150.17
AAPL,07-14-2022,$148.47
AAPL,07-13-2022,$145.49
AAPL,07-12-2022,$145.86
AAPL,07-11-2022,$144.87
AAPL,07-08-2022,$147.04
AAPL,07-07-2022,$146.35
AAPL,07-06-2022,$142.92
AAPL,07-05-2022,$141.56
AAPL,07-01-2022,$138.93
AAPL,06-30-2022,$136.72
AAPL,06-29-2022,$139.23
AAPL,06-28-2022,$137.44
AAPL,06-27-2022,$141.66
AAPL,06-24-2022,$141.66
AAPL,06-23-2022,$138.27
AAPL,06-22-2022,$135.35
AAPL,06-21-2022,$135.87
AAPL,06-17-2022,$131.56
AAPL,06-16-2022,$130.06
AAPL,06-15-2022,$135.43
AAPL,06-14-2022,$132.76
AAPL,06-13-2022,$131.88
AAPL,06-10-2022,$137.13
AAPL,06-09-2022,$142.64
AAPL,06-08-2022,$147.96
AAPL,06-07-2022,$148.71
AAPL,06-06-2022,$146.14
AAPL,06-03-2022,$145.38
AAPL,06-02-2022,$151.21
AAPL,06-01-2022,$148.71
AAPL,05-31-2022,$148.84
AAPL,05-27-2022,$149.64
AAPL,05-26-2022,$143.78
AAPL,05-25-2022,$140.52
AAPL,05-24-2022,$140.36
AAPL,05-23-2022,$143.11
AAPL,05-20-2022,$137.59
AAPL,05-19-2022,$137.35
AAPL,05-18-2022,$140.82
AAPL,05-17-2022,$149.24
AAPL,05-16-2022,$145.54
AAPL,05-13-2022,$147.11
AAPL,05-12-2022,$142.56
AAPL,05-11-2022,$146.50
AAPL,05-10-2022,$154.51
AAPL,05-09-2022,$152.06
AAPL,05-06-2022,$157.28
AAPL,05-05-2022,$156.77
AAPL,05-04-2022,$166.02
AAPL,05-03-2022,$159.48
AAPL,05-02-2022,$157.96
AAPL,04-29-2022,$157.65
AAPL,04-28-2022,$163.64
AAPL,04-27-2022,$156.57
AAPL,04-26-2022,$156.80
AAPL,04-25-2022,$162.88
AAPL,04-22-2022,$161.79
AAPL,04-21-2022,$166.42
AAPL,04-20-2022,$167.23
AAPL,04-19-2022,$167.40
AAPL,04-18-2022,$165.07
AAPL,04-14-2022,$165.29
AAPL,04-13-2022,$170.40
AAPL,04-12-2022,$167.66
AAPL,04-11-2022,$165.75
AAPL,04-08-2022,$170.09
AAPL,04-07-2022,$172.14
AAPL,04-06-2022,$171.83
AAPL,04-05-2022,$175.06
AAPL,04-04-2022,$178.44
AAPL,04-01-2022,$174.31
AAPL,03-31-2022,$174.61
AAPL,03-30-2022,$177.77
AAPL,03-29-2022,$178.96
AAPL,03-28-2022,$175.60
AAPL,03-25-2022,$174.72
AAPL,03-24-2022,$174.07
AAPL,03-23-2022,$170.21
AAPL,03-22-2022,$168.82
AAPL,03-21-2022,$165.38
AAPL,03-18-2022,$163.98
AAPL,03-17-2022,$160.62
AAPL,03-16-2022,$159.59
AAPL,03-15-2022,$155.09
AAPL,03-14-2022,$150.62
AAPL,03-11-2022,$154.73
AAPL,03-10-2022,$158.52
AAPL,03-09-2022,$162.95
AAPL,03-08-2022,$157.44
AAPL,03-07-2022,$159.30
AAPL,03-04-2022,$163.17
AAPL,03-03-2022,$166.23
AAPL,03-02-2022,$166.56
AAPL,03-01-2022,$163.20
AAPL,02-28-2022,$165.12
AAPL,02-25-2022,$164.85
AAPL,02-24-2022,$162.74
AAPL,02-23-2022,$160.07
AAPL,02-22-2022,$164.32
AAPL,02-18-2022,$167.30
AAPL,02-17-2022,$168.88
AAPL,02-16-2022,$172.55
AAPL,02-15-2022,$172.79
AAPL,02-14-2022,$168.88
AAPL,02-11-2022,$168.64
AAPL,02-10-2022,$172.12
AAPL,02-09-2022,$176.28
AAPL,02-08-2022,$174.83
AAPL,02-07-2022,$171.66
AAPL,02-04-2022,$172.39
AAPL,02-03-2022,$172.90
AAPL,02-02-2022,$175.84
AAPL,02-01-2022,$174.61
AAPL,01-31-2022,$174.78
AAPL,01-28-2022,$170.33
AAPL,01-27-2022,$159.22
AAPL,01-26-2022,$159.69
AAPL,01-25-2022,$159.78
AAPL,01-24-2022,$161.62
AAPL,01-21-2022,$162.41
AAPL,01-20-2022,$164.51
AAPL,01-19-2022,$166.23
AAPL,01-18-2022,$169.80
AAPL,01-14-2022,$173.07
AAPL,01-13-2022,$172.19
AAPL,01-12-2022,$175.53
AAPL,01-11-2022,$175.08
AAPL,01-10-2022,$172.19
AAPL,01-07-2022,$172.17
AAPL,01-06-2022,$172.00
AAPL,01-05-2022,$174.92
AAPL,01-04-2022,$179.70
AAPL,01-03-2022,$182.01
AAPL,12-31-2021,$177.57
AAPL,12-30-2021,$178.20
AAPL,12-29-2021,$179.38
AAPL,12-28-2021,$179.29
AAPL,12-27-2021,$180.33
AAPL,12-23-2021,$176.28
AAPL,12-22-2021,$175.64
AAPL,12-21-2021,$172.99
AAPL,12-20-2021,$169.75
AAPL,12-17-2021,$171.14
AAPL,12-16-2021,$172.26
AAPL,12-15-2021,$179.30
AAPL,12-14-2021,$174.33
AAPL,12-13-2021,$175.74
AAPL,12-10-2021,$179.45
AAPL,12-09-2021,$174.56
AAPL,12-08-2021,$175.08
AAPL,12-07-2021,$171.18
AAPL,12-06-2021,$165.32
AAPL,12-03-2021,$161.84
AAPL,12-02-2021,$163.76
AAPL,12-01-2021,$164.77
AAPL,11-30-2021,$165.30
AAPL,11-29-2021,$160.24
AAPL,11-26-2021,$156.81
AAPL,11-24-2021,$161.94
AAPL,11-23-2021,$161.41
AAPL,11-22-2021,$161.02
AAPL,11-19-2021,$160.55
AAPL,11-18-2021,$157.87
AAPL,11-17-2021,$153.49
AAPL,11-16-2021,$151.00
AAPL,11-15-2021,$150.00
AAPL,11-12-2021,$149.99
AAPL,11-11-2021,$147.87
AAPL,11-10-2021,$147.92
AAPL,11-09-2021,$150.81
AAPL,11-08-2021,$150.44
AAPL,11-05-2021,$151.28
AAPL,11-04-2021,$150.96
AAPL,11-03-2021,$151.49
AAPL,11-02-2021,$150.02
AAPL,11-01-2021,$148.96
AAPL,10-29-2021,$149.80
AAPL,10-28-2021,$152.57
AAPL,10-27-2021,$148.85
AAPL,10-26-2021,$149.32
AAPL,10-25-2021,$148.64
AAPL,10-22-2021,$148.69
AAPL,10-21-2021,$149.48
AAPL,10-20-2021,$149.26
AAPL,10-19-2021,$148.76
AAPL,10-18-2021,$146.55
AAPL,10-15-2021,$144.84
AAPL,10-14-2021,$143.76
AAPL,10-13-2021,$140.91
AAPL,10-12-2021,$141.51
AAPL,10-11-2021,$142.81
AAPL,10-08-2021,$142.90
AAPL,10-07-2021,$143.29
AAPL,10-06-2021,$142.00
AAPL,10-05-2021,$141.11
AAPL,10-04-2021,$139.14
AAPL,10-01-2021,$142.65
AAPL,09-30-2021,$141.50
AAPL,09-29-2021,$142.83
AAPL,09-28-2021,$141.91
AAPL,09-27-2021,$145.37
AAPL,09-24-2021,$146.92
AAPL,09-23-2021,$146.83
AAPL,09-22-2021,$145.85
AAPL,09-21-2021,$143.43
AAPL,09-20-2021,$142.94
AAPL,09-17-2021,$146.06
AAPL,09-16-2021,$148.79
AAPL,09-15-2021,$149.03
AAPL,09-14-2021,$148.12
AAPL,09-13-2021,$149.55
AAPL,09-10-2021,$148.97
AAPL,09-09-2021,$154.07
AAPL,09-08-2021,$155.11
AAPL,09-07-2021,$156.69
AAPL,09-03-2021,$154.30
AAPL,09-02-2021,$153.65
AAPL,09-01-2021,$152.51
AAPL,08-31-2021,$151.83
AAPL,08-30-2021,$153.12
AAPL,08-27-2021,$148.60
AAPL,08-26-2021,$147.54
AAPL,08-25-2021,$148.36
AAPL,08-24-2021,$149.62
AAPL,08-23-2021,$149.71
AAPL,08-20-2021,$148.19
AAPL,08-19-2021,$146.70
AAPL,08-18-2021,$146.36
AAPL,08-17-2021,$150.19
AAPL,08-16-2021,$151.12
AAPL,08-13-2021,$149.10
AAPL,08-12-2021,$148.89
AAPL,08-11-2021,$145.86
AAPL,08-10-2021,$145.60
AAPL,08-09-2021,$146.09
AAPL,08-06-2021,$146.14
AAPL,08-05-2021,$147.06
AAPL,08-04-2021,$146.95
AAPL,08-03-2021,$147.36
AAPL,08-02-2021,$145.52
AAPL,07-30-2021,$145.86
AAPL,07-29-2021,$145.64
AAPL,07-28-2021,$144.98
AAPL,07-27-2021,$146.77
AAPL,07-26-2021,$148.99
AAPL,07-23-2021,$148.56
AAPL,07-22-2021,$146.80
AAPL,07-21-2021,$145.40
AAPL,07-20-2021,$146.15
AAPL,07-19-2021,$142.45
AAPL,07-16-2021,$146.39
AAPL,07-15-2021,$148.48
AAPL,07-14-2021,$149.15
AAPL,07-13-2021,$145.64
AAPL,07-12-2021,$144.50
AAPL,07-09-2021,$145.11
AAPL,07-08-2021,$143.24
AAPL,07-07-2021,$144.57
AAPL,07-06-2021,$142.02
AAPL,07-02-2021,$139.96
AAPL,07-01-2021,$137.27
AAPL,06-30-2021,$136.96
AAPL,06-29-2021,$136.33
AAPL,06-28-2021,$134.78
AAPL,06-25-2021,$133.11
AAPL,06-24-2021,$133.41
AAPL,06-23-2021,$133.70
AAPL,06-22-2021,$133.98
AAPL,06-21-2021,$132.30
AAPL,06-18-2021,$130.46
AAPL,06-17-2021,$131.79
AAPL,06-16-2021,$130.15
AAPL,06-15-2021,$129.64
AAPL,06-14-2021,$130.48
AAPL,06-11-2021,$127.35
AAPL,06-10-2021,$126.11
AAPL,06-09-2021,$127.13
AAPL,06-08-2021,$126.74
AAPL,06-07-2021,$125.90
AAPL,06-04-2021,$125.89
AAPL,06-03-2021,$123.54
AAPL,06-02-2021,$125.06
AAPL,06-01-2021,$124.28
AAPL,05-28-2021,$124.61
AAPL,05-27-2021,$125.28
AAPL,05-26-2021,$126.85
AAPL,05-25-2021,$126.90
AAPL,05-24-2021,$127.10
AAPL,05-21-2021,$125.43
AAPL,05-20-2021,$127.31
AAPL,05-19-2021,$124.69
AAPL,05-18-2021,$124.85
AAPL,05-17-2021,$126.27
AAPL,05-14-2021,$127.45
AAPL,05-13-2021,$124.97
AAPL,05-12-2021,$122.77
AAPL,05-11-2021,$125.91
AAPL,05-10-2021,$126.85
AAPL,05-07-2021,$130.21
AAPL,05-06-2021,$129.74
AAPL,05-05-2021,$128.10
AAPL,05-04-2021,$127.85
AAPL,05-03-2021,$132.54
AAPL,04-30-2021,$131.46
AAPL,04-29-2021,$133.48
AAPL,04-28-2021,$133.58
AAPL,04-27-2021,$134.39
AAPL,04-26-2021,$134.72
AAPL,04-23-2021,$134.32
AAPL,04-22-2021,$131.94
AAPL,04-21-2021,$133.50
AAPL,04-20-2021,$133.11
AAPL,04-19-2021,$134.84
AAPL,04-16-2021,$134.16
AAPL,04-15-2021,$134.50
AAPL,04-14-2021,$132.03
AAPL,04-13-2021,$134.43
AAPL,04-12-2021,$131.24
AAPL,04-09-2021,$132.995
AAPL,04-08-2021,$130.36
AAPL,04-07-2021,$127.90
AAPL,04-06-2021,$126.21
AAPL,04-05-2021,$125.90
AAPL,04-01-2021,$123.00
AAPL,03-31-2021,$122.15
AAPL,03-30-2021,$119.90
AAPL,03-29-2021,$121.39
AAPL,03-26-2021,$121.21
AAPL,03-25-2021,$120.59
AAPL,03-24-2021,$120.09
AAPL,03-23-2021,$122.54
AAPL,03-22-2021,$123.39
AAPL,03-19-2021,$119.99
AAPL,03-18-2021,$120.53
AAPL,03-17-2021,$124.76
AAPL,03-16-2021,$125.57
AAPL,03-15-2021,$123.99
AAPL,03-12-2021,$121.03
AAPL,03-11-2021,$121.96
AAPL,03-10-2021,$119.98
AAPL,03-09-2021,$121.085
AAPL,03-08-2021,$116.36
AAPL,03-05-2021,$121.42
AAPL,03-04-2021,$120.13
AAPL,03-03-2021,$122.06
AAPL,03-02-2021,$125.12
AAPL,03-01-2021,$127.79
AAPL,02-26-2021,$121.26
AAPL,02-25-2021,$120.99
AAPL,02-24-2021,$125.35
AAPL,02-23-2021,$125.86
AAPL,02-22-2021,$126.00
AAPL,02-19-2021,$129.87
AAPL,02-18-2021,$129.71
AAPL,02-17-2021,$130.84
AAPL,02-16-2021,$133.19
AAPL,02-12-2021,$135.37
AAPL,02-11-2021,$135.13
AAPL,02-10-2021,$135.39
AAPL,02-09-2021,$136.01
AAPL,02-08-2021,$136.91
AAPL,02-05-2021,$136.76
AAPL,02-04-2021,$137.39
AAPL,02-03-2021,$133.94
AAPL,02-02-2021,$134.99
AAPL,02-01-2021,$134.14
AAPL,01-29-2021,$131.96
AAPL,01-28-2021,$137.09
AAPL,01-27-2021,$142.06
AAPL,01-26-2021,$143.16
AAPL,01-25-2021,$142.92
AAPL,01-22-2021,$139.07
AAPL,01-21-2021,$136.87
AAPL,01-20-2021,$132.03
AAPL,01-19-2021,$127.83
AAPL,01-15-2021,$127.14
AAPL,01-14-2021,$128.91
AAPL,01-13-2021,$130.89
AAPL,01-12-2021,$128.80
AAPL,01-11-2021,$128.98
AAPL,01-08-2021,$132.05
AAPL,01-07-2021,$130.92
AAPL,01-06-2021,$126.60
AAPL,01-05-2021,$131.01
AAPL,01-04-2021,$129.41
AAPL,12-31-2020,$132.69
AAPL,12-30-2020,$133.72
AAPL,12-29-2020,$134.87
AAPL,12-28-2020,$136.69
AAPL,12-24-2020,$131.97
AAPL,12-23-2020,$130.96
AAPL,12-22-2020,$131.88
AAPL,12-21-2020,$128.23
AAPL,12-18-2020,$126.655
AAPL,12-17-2020,$128.70
AAPL,12-16-2020,$127.81
AAPL,12-15-2020,$127.88
AAPL,12-14-2020,$121.78
AAPL,12-11-2020,$122.41
AAPL,12-10-2020,$123.24
AAPL,12-09-2020,$121.78
AAPL,12-08-2020,$124.38
AAPL,12-07-2020,$123.75
AAPL,12-04-2020,$122.25
AAPL,12-03-2020,$122.94
AAPL,12-02-2020,$123.08
AAPL,12-01-2020,$122.72
AAPL,11-30-2020,$119.05
AAPL,11-27-2020,$116.59
AAPL,11-25-2020,$116.03
AAPL,11-24-2020,$115.17
AAPL,11-23-2020,$113.85
AAPL,11-20-2020,$117.34
AAPL,11-19-2020,$118.64
AAPL,11-18-2020,$118.03
AAPL,11-17-2020,$119.39
AAPL,11-16-2020,$120.30
AAPL,11-13-2020,$119.26
AAPL,11-12-2020,$119.21
AAPL,11-11-2020,$119.49
AAPL,11-10-2020,$115.97
AAPL,11-09-2020,$116.32
AAPL,11-06-2020,$118.69
AAPL,11-05-2020,$119.03
AAPL,11-04-2020,$114.95
AAPL,11-03-2020,$110.44
AAPL,11-02-2020,$108.77
AAPL,10-30-2020,$108.86
AAPL,10-29-2020,$115.32
AAPL,10-28-2020,$111.20
AAPL,10-27-2020,$116.60
AAPL,10-26-2020,$115.05
AAPL,10-23-2020,$115.04
AAPL,10-22-2020,$115.75
AAPL,10-21-2020,$116.87
AAPL,10-20-2020,$117.51
AAPL,10-19-2020,$115.98
AAPL,10-16-2020,$119.02
AAPL,10-15-2020,$120.71
AAPL,10-14-2020,$121.19
AAPL,10-13-2020,$121.10
AAPL,10-12-2020,$124.40
AAPL,10-09-2020,$116.97
AAPL,10-08-2020,$114.97
AAPL,10-07-2020,$115.08
AAPL,10-06-2020,$113.16
AAPL,10-05-2020,$116.50
AAPL,10-02-2020,$113.02
AAPL,10-01-2020,$116.79
AAPL,09-30-2020,$115.81
AAPL,09-29-2020,$114.09
AAPL,09-28-2020,$114.96
AAPL,09-25-2020,$112.28
AAPL,09-24-2020,$108.22
AAPL,09-23-2020,$107.12
AAPL,09-22-2020,$111.81
AAPL,09-21-2020,$110.08
AAPL,09-18-2020,$106.84
AAPL,09-17-2020,$110.34
AAPL,09-16-2020,$112.13
AAPL,09-15-2020,$115.54
AAPL,09-14-2020,$115.355
AAPL,09-11-2020,$112.00
AAPL,09-10-2020,$113.49
AAPL,09-09-2020,$117.32
AAPL,09-08-2020,$112.82
AAPL,09-04-2020,$120.96
AAPL,09-03-2020,$120.88
AAPL,09-02-2020,$131.40
AAPL,09-01-2020,$134.18
AAPL,08-31-2020,$129.04
AAPL,08-28-2020,$124.8075
AAPL,08-27-2020,$125.01
AAPL,08-26-2020,$126.5225
AAPL,08-25-2020,$124.825
AAPL,08-24-2020,$125.8575
AAPL,08-21-2020,$124.37
AAPL,08-20-2020,$118.275
AAPL,08-19-2020,$115.7075
AAPL,08-18-2020,$115.5625
AAPL,08-17-2020,$114.6075
AAPL,08-14-2020,$114.9075
AAPL,08-13-2020,$115.01
AAPL,08-12-2020,$113.01
AAPL,08-11-2020,$109.375
AAPL,08-10-2020,$112.7275
AAPL,08-07-2020,$111.1125
AAPL,08-06-2020,$113.9025
AAPL,08-05-2020,$110.0625
AAPL,08-04-2020,$109.665
AAPL,08-03-2020,$108.9375
AAPL,07-31-2020,$106.26
AAPL,07-30-2020,$96.19
AAPL,07-29-2020,$95.04
AAPL,07-28-2020,$93.2525
AAPL,07-27-2020,$94.81
AAPL,07-24-2020,$92.615
AAPL,07-23-2020,$92.845
AAPL,07-22-2020,$97.2725
AAPL,07-21-2020,$97.00
AAPL,07-20-2020,$98.3575
AAPL,07-17-2020,$96.3275
AAPL,07-16-2020,$96.5225
AAPL,07-15-2020,$97.725
AAPL,07-14-2020,$97.0575
AAPL,07-13-2020,$95.4775
AAPL,07-10-2020,$95.92
AAPL,07-09-2020,$95.6825
AAPL,07-08-2020,$95.3425
AAPL,07-07-2020,$93.1725
AAPL,07-06-2020,$93.4625
AAPL,07-02-2020,$91.0275
AAPL,07-01-2020,$91.0275
AAPL,06-30-2020,$91.20
AAPL,06-29-2020,$90.445
AAPL,06-26-2020,$88.4075
AAPL,06-25-2020,$91.21
AAPL,06-24-2020,$90.015
AAPL,06-23-2020,$91.6325
AAPL,06-22-2020,$89.7175
AAPL,06-19-2020,$87.43
AAPL,06-18-2020,$87.9325
AAPL,06-17-2020,$87.8975
AAPL,06-16-2020,$88.02
AAPL,06-15-2020,$85.7475
AAPL,06-12-2020,$84.70
AAPL,06-11-2020,$83.975
AAPL,06-10-2020,$88.21
AAPL,06-09-2020,$85.9975
AAPL,06-08-2020,$83.365
AAPL,06-05-2020,$82.875
AAPL,06-04-2020,$80.58
AAPL,06-03-2020,$81.28
AAPL,06-02-2020,$80.835
AAPL,06-01-2020,$80.4625
AAPL,05-29-2020,$79.485
AAPL,05-28-2020,$79.5625
AAPL,05-27-2020,$79.5275
AAPL,05-26-2020,$79.1825
AAPL,05-22-2020,$79.7225
AAPL,05-21-2020,$79.2125
AAPL,05-20-2020,$79.8075
AAPL,05-19-2020,$78.285
AAPL,05-18-2020,$78.74
AAPL,05-15-2020,$76.9275
AAPL,05-14-2020,$77.385
AAPL,05-13-2020,$76.9125
AAPL,05-12-2020,$77.8525
AAPL,05-11-2020,$78.7525
AAPL,05-08-2020,$77.5325
AAPL,05-07-2020,$75.935
AAPL,05-06-2020,$75.1575
AAPL,05-05-2020,$74.39
AAPL,05-04-2020,$73.29
AAPL,05-01-2020,$72.2675
AAPL,04-30-2020,$73.45
AAPL,04-29-2020,$71.9325
AAPL,04-28-2020,$69.645
AAPL,04-27-2020,$70.7925
AAPL,04-24-2020,$70.7425
AAPL,04-23-2020,$68.7575
AAPL,04-22-2020,$69.025
AAPL,04-21-2020,$67.0925
AAPL,04-20-2020,$69.2325
AAPL,04-17-2020,$70.70
AAPL,04-16-2020,$71.6725
AAPL,04-15-2020,$71.1075
AAPL,04-14-2020,$71.7625
AAPL,04-13-2020,$68.3125
AAPL,04-09-2020,$66.9975
AAPL,04-08-2020,$66.5175
AAPL,04-07-2020,$64.8575
AAPL,04-06-2020,$65.6175
AAPL,04-03-2020,$60.3525
AAPL,04-02-2020,$61.2325
AAPL,04-01-2020,$60.2275
AAPL,03-31-2020,$63.5725
AAPL,03-30-2020,$63.7025
AAPL,03-27-2020,$61.935
AAPL,03-26-2020,$64.61
AAPL,03-25-2020,$61.38
AAPL,03-24-2020,$61.72
AAPL,03-23-2020,$56.0925
AAPL,03-20-2020,$57.31
AAPL,03-19-2020,$61.195
AAPL,03-18-2020,$61.6675
AAPL,03-17-2020,$63.215
AAPL,03-16-2020,$60.5525
AAPL,03-13-2020,$69.4925
AAPL,03-12-2020,$62.0575
AAPL,03-11-2020,$68.8575
AAPL,03-10-2020,$71.335
AAPL,03-09-2020,$66.5425
AAPL,03-06-2020,$72.2575
AAPL,03-05-2020,$73.23
AAPL,03-04-2020,$75.685
AAPL,03-03-2020,$72.33
AAPL,03-02-2020,$74.7025
AAPL,02-28-2020,$68.34
AAPL,02-27-2020,$68.38
AAPL,02-26-2020,$73.1625
AAPL,02-25-2020,$72.02
AAPL,02-24-2020,$74.545
AAPL,02-21-2020,$78.2625
AAPL,02-20-2020,$80.075
AAPL,02-19-2020,$80.905
AAPL,02-18-2020,$79.75
AAPL,02-14-2020,$81.2375
AAPL,02-13-2020,$81.2175
AAPL,02-12-2020,$81.80
AAPL,02-11-2020,$79.9025
AAPL,02-10-2020,$80.3875
AAPL,02-07-2020,$80.0075
AAPL,02-06-2020,$81.3025
AAPL,02-05-2020,$80.3625
AAPL,02-04-2020,$79.7125
AAPL,02-03-2020,$77.165
AAPL,01-31-2020,$77.3775
AAPL,01-30-2020,$80.9675
AAPL,01-29-2020,$81.085
AAPL,01-28-2020,$79.4225
AAPL,01-27-2020,$77.2375
AAPL,01-24-2020,$79.5775
AAPL,01-23-2020,$79.8075
AAPL,01-22-2020,$79.425
AAPL,01-21-2020,$79.1425
AAPL,01-17-2020,$79.6825
AAPL,01-16-2020,$78.81
AAPL,01-15-2020,$77.835
AAPL,01-14-2020,$78.17
AAPL,01-13-2020,$79.24
AAPL,01-10-2020,$77.5825
AAPL,01-09-2020,$77.4075
AAPL,01-08-2020,$75.7975
AAPL,01-07-2020,$74.5975
AAPL,01-06-2020,$74.95
AAPL,01-03-2020,$74.3575
AAPL,01-02-2020,$75.0875
AAPL,12-31-2019,$73.4125
AAPL,12-30-2019,$72.88
AAPL,12-27-2019,$72.45
AAPL,12-26-2019,$72.4775
AAPL,12-24-2019,$71.0675
AAPL,12-23-2019,$71.00
AAPL,12-20-2019,$69.86
AAPL,12-19-2019,$70.005
AAPL,12-18-2019,$69.935
AAPL,12-17-2019,$70.1025
AAPL,12-16-2019,$69.965
AAPL,12-13-2019,$68.7875
AAPL,12-12-2019,$67.865
AAPL,12-11-2019,$67.6925
AAPL,12-10-2019,$67.12
AAPL,12-09-2019,$66.73
AAPL,12-06-2019,$67.6775
AAPL,12-05-2019,$66.395
AAPL,12-04-2019,$65.435
AAPL,12-03-2019,$64.8625
AAPL,12-02-2019,$66.04
AAPL,11-29-2019,$66.8125
AAPL,11-27-2019,$66.96
AAPL,11-26-2019,$66.0725
AAPL,11-25-2019,$66.5925
AAPL,11-22-2019,$65.445
AAPL,11-21-2019,$65.5025
AAPL,11-20-2019,$65.7975
AAPL,11-19-2019,$66.5725
AAPL,11-18-2019,$66.775
AAPL,11-15-2019,$66.44
AAPL,11-14-2019,$65.66
AAPL,11-13-2019,$66.1175
AAPL,11-12-2019,$65.49
AAPL,11-11-2019,$65.55
AAPL,11-08-2019,$65.035
AAPL,11-07-2019,$64.8575
AAPL,11-06-2019,$64.31
AAPL,11-05-2019,$64.2825
AAPL,11-04-2019,$64.375
AAPL,11-01-2019,$63.955
AAPL,10-31-2019,$62.19
AAPL,10-30-2019,$60.815
AAPL,10-29-2019,$60.8225
AAPL,10-28-2019,$62.2625
AAPL,10-25-2019,$61.645
AAPL,10-24-2019,$60.895
AAPL,10-23-2019,$60.795
AAPL,10-22-2019,$59.99
AAPL,10-21-2019,$60.1275
AAPL,10-18-2019,$59.1025
AAPL,10-17-2019,$58.82
AAPL,10-16-2019,$58.5925
AAPL,10-15-2019,$58.83
AAPL,10-14-2019,$58.9675
AAPL,10-11-2019,$59.0525
AAPL,10-10-2019,$57.5225
AAPL,10-09-2019,$56.7575
AAPL,10-08-2019,$56.10
AAPL,10-07-2019,$56.765
AAPL,10-04-2019,$56.7525
AAPL,10-03-2019,$55.205
AAPL,10-02-2019,$54.74
AAPL,10-01-2019,$56.1475
AAPL,09-30-2019,$55.9925
AAPL,09-27-2019,$54.705
AAPL,09-26-2019,$54.9725
AAPL,09-25-2019,$55.2575
AAPL,09-24-2019,$54.42
AAPL,09-23-2019,$54.68
AAPL,09-20-2019,$54.4325
AAPL,09-19-2019,$55.24
